"","time","distance","elevation","pace","heartrate","cadence"
"1",23,0,5,258,97,170
"2",40,0.1,5,329,110,176
"3",55,0.1,5,281,115,172
"4",68,0.2,5,283,118,172
"5",83,0.2,5,256,120,172
"6",96,0.3,5,257,119,172
"7",71,0.3,5,249,115,174
"8",121,0.4,4,246,105,172
"9",135,0.4,4,288,104,170
"10",149,0.5,3,251,108,174
"11",164,0.5,3,283,113,174
"12",137,0.6,3,271,116,172
"13",190,0.6,5,287,122,174
"14",205,0.7,6,312,124,172
"15",220,0.7,4,360,123,174
"16",240,0.8,4,393,116,174
"17",259,0.8,2,329,117,172
"18",273,0.9,3,252,128,172
"19",287,0.9,4,288,129,172
"20",301,1,5,287,126,172
"21",315,1,7,287,125,174
"22",329,1.1,9,312,126,174
"23",310,1.1,13,319,122,180
"24",364,1.1,16,258,124,180
"25",379,1.2,21,316,134,184
"26",394,1.2,23,328,141,176
"27",371,1.3,22,251,144,170
"28",423,1.3,19,264,138,174
"29",436,1.4,16,266,126,174
"30",449,1.4,13,263,119,174
"31",462,1.5,11,309,117,176
"32",480,1.5,9,340,111,170
"33",496,1.6,7,252,111,172
"34",509,1.6,6,273,110,176
"35",523,1.7,7,300,108,174
"36",498,1.7,7,253,117,174
"37",552,1.8,9,270,120,174
"38",564,1.8,10,272,126,178
"39",578,1.9,10,277,127,174
"40",551,1.9,10,282,126,178
"41",606,2,9,251,126,178
"42",620,2,9,273,126,174
"43",633,2.1,10,268,126,178
"44",646,2.1,8,272,124,178
"45",619,2.2,6,254,127,178
"46",675,2.2,4,306,127,176
"47",689,2.3,0,285,124,174
"48",702,2.3,3,257,124,172
"49",678,2.4,5,282,126,174
"50",730,2.4,4,263,126,174
"51",743,2.5,5,268,122,178
"52",756,2.5,6,286,122,180
"53",731,2.6,6,279,123,174
"54",784,2.6,6,266,127,176
"55",797,2.7,6,282,127,178
"56",811,2.7,6,287,126,176
"57",825,2.8,6,252,128,178
"58",840,2.8,6,278,128,170
"59",853,2.9,6,249,127,174
"60",864,2.9,6,248,126,174
"61",877,3,6,258,124,178
"62",889,3,6,269,124,172
"63",903,3,5,271,125,172
"64",916,3.1,5,273,126,176
"65",929,3.1,5,280,125,176
"66",943,3.2,4,278,126,174
"67",917,3.2,4,281,128,178
"68",971,3.3,4,283,126,174
"69",984,3.3,4,281,126,174
"70",998,3.4,2,280,124,174
"71",971,3.4,3,282,125,174
"72",1025,3.5,3,277,125,178
"73",1038,3.5,2,272,126,174
"74",1052,3.6,2,279,126,178
"75",1066,3.6,2,277,125,174
"76",1039,3.7,2,272,127,172
"77",1092,3.7,3,276,129,174
"78",1106,3.8,4,272,128,174
"79",1119,3.8,5,276,126,178
"80",1093,3.9,7,283,125,174
"81",1146,3.9,8,279,126,174
"82",1160,4,9,275,126,172
"83",1173,4,10,276,129,172
"84",1187,4.1,11,278,129,172
"85",1200,4.1,10,279,127,172
"86",1214,4.2,10,280,126,174
"87",1228,4.2,9,276,123,174
"88",1241,4.3,8,278,124,174
"89",1215,4.3,8,283,124,178
"90",1269,4.4,8,276,125,176
"91",1282,4.4,7,270,125,176
"92",1295,4.5,6,276,125,176
"93",1309,4.5,7,277,127,178
"94",1322,4.6,8,269,128,176
"95",1335,4.6,10,261,129,174
"96",1348,4.7,12,267,129,174
"97",1361,4.7,13,282,130,174
"98",1335,4.8,13,289,130,178
"99",1389,4.8,13,285,126,174
"100",1403,4.9,13,283,126,178
"101",1417,4.9,13,278,127,178
"102",1390,5,13,269,126,176
"103",1443,5,13,278,113,176
"104",1457,5,13,277,120,174
"105",1470,5.1,12,274,128,178
"106",1484,5.1,12,278,127,176
"107",1457,5.2,11,279,125,174
"108",1511,5.2,10,287,123,174
"109",1525,5.3,9,286,126,172
