"","time","distance","elevation","pace","heartrate","cadence"
"1",20,0,4,279,100,168
"2",30,0,4,279,106,168
"3",41,0.1,3,284,114,172
"4",51,0.1,2,288,119,170
"5",62,0.2,3,253,121,170
"6",73,0.2,3,258,122,172
"7",85,0.2,5,304,121,170
"8",96,0.3,6,309,118,172
"9",108,0.3,5,301,110,170
"10",79,0.3,4,255,115,170
"11",130,0.4,3,305,119,174
"12",142,0.4,3,308,118,174
"13",153,0.5,3,256,118,174
"14",164,0.5,3,280,115,170
"15",134,0.5,4,287,116,178
"16",186,0.6,4,290,116,174
"17",196,0.6,3,287,117,170
"18",207,0.6,3,251,113,172
"19",218,0.7,5,253,114,172
"20",229,0.7,6,290,117,172
"21",240,0.8,6,283,119,174
"22",250,0.8,5,254,118,174
"23",262,0.8,4,302,118,174
"24",273,0.9,4,303,117,174
"25",285,0.9,4,288,118,174
"26",255,0.9,4,285,121,174
"27",305,1,4,287,124,178
"28",317,1,3,290,118,178
"29",327,1.1,4,280,117,174
"30",338,1.1,4,275,115,178
"31",348,1.1,4,273,117,174
"32",318,1.2,4,280,110,172
"33",369,1.2,4,259,112,170
"34",381,1.2,4,251,122,174
"35",391,1.3,5,284,123,174
"36",402,1.3,6,280,123,174
"37",372,1.4,6,285,122,174
"38",423,1.4,6,288,122,174
"39",434,1.4,4,284,120,174
"40",444,1.5,4,286,117,170
"41",455,1.5,4,289,120,172
"42",466,1.5,5,252,119,172
"43",437,1.6,6,288,120,172
"44",488,1.6,6,285,120,172
"45",498,1.7,5,284,121,172
"46",509,1.7,4,287,123,172
"47",520,1.7,3,282,124,172
"48",491,1.8,3,282,123,172
"49",541,1.8,3,283,121,172
"50",552,1.8,3,284,119,172
"51",562,1.9,3,278,117,172
"52",573,1.9,2,271,116,174
"53",583,2,3,269,116,172
"54",553,2,2,268,118,172
"55",603,2,2,278,121,170
"56",614,2.1,2,280,122,170
"57",624,2.1,2,274,117,172
"58",634,2.1,2,281,119,172
"59",645,2.2,2,320,121,176
"60",660,2.2,2,323,124,178
"61",670,2.3,2,252,126,176
"62",681,2.3,4,280,116,174
"63",691,2.3,3,278,120,174
"64",702,2.4,2,270,133,174
"65",672,2.4,1,270,132,174
"66",722,2.5,0,257,128,172
"67",733,2.5,0,289,123,178
"68",744,2.5,0,273,117,182
"69",754,2.6,0,242,115,174
"70",763,2.6,2,250,117,178
"71",732,2.6,4,259,125,174
"72",783,2.7,4,265,128,174
"73",792,2.7,4,258,129,174
"74",802,2.8,4,268,129,174
"75",812,2.8,3,269,130,174
"76",822,2.8,3,264,129,174
"77",792,2.9,3,264,126,180
"78",842,2.9,2,262,128,178
"79",852,2.9,2,263,123,182
"80",861,3,2,252,123,178
"81",871,3,2,249,124,174
"82",880,3.1,2,252,127,174
"83",889,3.1,2,261,128,174
"84",900,3.1,2,275,128,174
"85",910,3.2,2,275,132,174
"86",921,3.2,2,262,134,174
"87",930,3.2,2,254,132,174
"88",940,3.3,2,252,131,176
"89",949,3.3,2,252,131,174
"90",919,3.4,2,253,130,176
"91",968,3.4,1,251,130,178
"92",977,3.4,1,251,132,174
"93",987,3.5,1,253,133,178
"94",996,3.5,1,253,132,178
"95",1006,3.5,2,255,132,174
"96",975,3.6,2,255,132,178
"97",1025,3.6,2,256,132,178
"98",1034,3.7,2,254,130,180
"99",1044,3.7,2,252,130,178
"100",1054,3.7,2,248,128,178
"101",1063,3.8,3,256,130,174
"102",1032,3.8,3,257,130,178
"103",1082,3.8,3,260,127,176
"104",1092,3.9,3,261,131,174
"105",1102,3.9,3,262,130,174
"106",1112,4,3,252,127,178
"107",1121,4,3,250,129,174
"108",1130,4,3,248,131,178
"109",1140,4.1,3,256,135,178
"110",1150,4.1,3,254,137,178
"111",1159,4.1,3,248,138,178
"112",1168,4.2,3,243,138,178
"113",1177,4.2,3,198,138,178
"114",1186,4.3,3,240,136,174
"115",1155,4.3,3,249,135,178
"116",1205,4.3,3,249,135,176
"117",1214,4.4,3,245,130,176
"118",1223,4.4,3,199,130,178
"119",1232,4.4,3,246,130,178
"120",1241,4.5,3,247,131,178
"121",1211,4.5,3,248,130,178
"122",1260,4.6,3,258,128,174
"123",1270,4.6,3,259,127,174
"124",1279,4.6,4,256,135,178
"125",1289,4.7,4,244,136,176
"126",1298,4.7,4,252,139,176
"127",1307,4.7,4,256,139,174
"128",1277,4.8,4,280,137,182
"129",1328,4.8,5,283,136,174
"130",1339,4.9,5,282,136,176
"131",1349,4.9,5,260,135,174
"132",1359,4.9,5,257,137,180
"133",1368,5,5,256,136,174
"134",1383,5,5,284,129,178
"135",1391,5,5,228,128,178
"136",1399,5.1,5,224,130,178
"137",1408,5.1,5,224,130,178
"138",1416,5.2,5,247,130,174
"139",1426,5.2,4,277,130,174
"140",1398,5.2,4,286,131,176
"141",1447,5.3,4,256,123,178
"142",1457,5.3,4,247,122,176
"143",1466,5.3,3,195,121,180
"144",1475,5.4,3,191,119,178
"145",1483,5.4,3,240,118,174
"146",1453,5.5,3,248,113,178
"147",1502,5.5,3,248,112,180
"148",1511,5.5,3,240,114,178
"149",1520,5.6,3,243,112,178
"150",1529,5.6,3,198,111,178
"151",1538,5.6,3,198,111,178
"152",1547,5.7,3,240,113,178
"153",1516,5.7,3,241,112,178
"154",1565,5.8,3,243,112,178
