"","time","distance","elevation","pace","heartrate","cadence"
"1",27,0,4,307,103,174
"2",46,0.1,2,326,114,174
"3",66,0.2,3,312,114,174
"4",84,0.2,5,287,110,176
"5",101,0.3,6,306,112,176
"6",120,0.3,4,307,107,174
"7",138,0.4,2,302,105,176
"8",156,0.5,3,289,107,176
"9",133,0.5,4,289,107,176
"10",190,0.6,4,282,110,176
"11",206,0.6,3,285,112,178
"12",224,0.7,5,290,116,178
"13",241,0.8,6,279,114,180
"14",257,0.8,4,280,115,178
"15",275,0.9,4,277,115,178
"16",251,0.9,4,275,115,180
"17",307,1,4,266,117,178
"18",323,1.1,4,263,119,182
"19",339,1.1,4,265,115,178
"20",316,1.2,4,259,114,182
"21",374,1.2,4,269,115,180
"22",388,1.3,6,256,112,176
"23",406,1.4,6,281,113,176
"24",422,1.4,4,271,118,176
"25",438,1.5,4,276,118,176
"26",455,1.5,5,273,127,174
"27",431,1.6,6,270,127,174
"28",487,1.7,5,256,128,176
"29",502,1.7,3,263,125,174
"30",519,1.8,3,274,124,176
"31",495,1.8,3,274,120,176
"32",551,1.9,2,275,123,174
"33",568,2,3,278,119,174
"34",584,2,2,272,129,176
"35",600,2.1,2,273,126,174
"36",616,2.1,2,275,123,174
"37",634,2.2,2,326,125,182
"38",615,2.3,2,317,127,178
"39",673,2.3,4,290,126,178
"40",689,2.4,2,281,127,174
"41",706,2.4,0,256,124,174
"42",726,2.5,0,312,129,174
"43",743,2.6,0,268,135,174
"44",759,2.6,3,265,120,174
"45",734,2.7,4,264,122,176
"46",790,2.7,4,267,124,176
"47",807,2.8,3,271,123,174
"48",823,2.9,3,267,122,176
"49",798,2.9,2,266,114,176
"50",854,3,2,276,115,176
"51",871,3,2,265,105,176
"52",886,3.1,2,273,106,176
"53",904,3.2,2,284,115,174
"54",920,3.2,2,266,117,176
"55",936,3.3,2,268,119,176
"56",912,3.3,2,258,121,176
"57",967,3.4,1,264,113,176
"58",983,3.5,1,270,113,176
"59",999,3.5,1,264,117,174
"60",975,3.6,2,268,124,176
"61",1031,3.6,2,262,121,176
"62",1047,3.7,2,279,114,178
"63",1064,3.8,3,272,105,178
"64",1039,3.8,3,258,106,176
"65",1095,3.9,3,281,109,176
"66",1112,3.9,3,270,110,176
"67",1128,4,3,273,116,176
"68",1144,4.1,3,272,120,174
"69",1160,4.1,3,259,118,176
"70",1175,4.2,3,250,113,178
"71",1150,4.2,3,249,113,178
"72",1205,4.3,3,247,115,180
"73",1221,4.4,3,258,129,176
"74",1236,4.4,3,269,127,176
"75",1213,4.5,3,271,127,178
"76",1269,4.5,3,277,115,178
"77",1286,4.6,3,289,116,174
"78",1303,4.7,4,268,104,178
"79",1279,4.7,4,268,106,178
"80",1335,4.8,4,259,107,178
"81",1355,4.8,5,285,111,178
"82",1370,4.9,5,259,113,176
"83",1385,4.9,5,242,122,176
"84",1399,5,7,259,128,176
"85",1416,5.1,8,269,128,174
"86",1392,5.1,9,260,127,176
"87",1447,5.2,8,265,124,176
"88",1463,5.2,6,265,114,176
"89",1479,5.3,4,264,103,176
"90",1455,5.4,5,251,104,176
"91",1509,5.4,5,256,113,176
"92",1525,5.5,5,264,105,176
"93",1541,5.5,5,261,105,178
"94",1517,5.6,5,263,106,178
"95",1572,5.7,4,265,108,176
"96",1588,5.7,4,265,115,178
"97",1604,5.8,3,262,115,178
"98",1620,5.8,4,259,124,178
"99",1635,5.9,5,272,125,176
"100",1652,6,7,287,125,176
"101",1630,6,7,283,127,174
"102",1686,6.1,9,244,121,176
"103",1700,6.1,9,244,120,176
"104",1715,6.2,7,269,121,174
"105",1692,6.3,5,253,115,178
"106",1746,6.3,4,276,116,174
"107",1766,6.4,2,254,125,174
"108",1781,6.4,2,262,129,174
"109",1757,6.5,2,272,122,176
"110",1813,6.6,2,265,127,178
"111",1829,6.6,2,263,126,178
"112",1845,6.7,2,269,125,174
"113",1861,6.7,3,272,126,176
"114",1879,6.8,1,288,126,176
"115",1895,6.9,0,273,115,176
"116",1871,6.9,0,267,113,176
"117",1927,7,2,274,109,176
"118",1944,7,3,264,128,174
"119",1959,7.1,5,254,128,176
"120",1934,7.2,5,253,129,178
"121",1989,7.2,5,267,131,176
"122",2006,7.3,5,281,131,178
"123",2023,7.3,4,262,132,180
"124",1998,7.4,4,242,127,180
"125",2052,7.5,3,246,126,174
"126",2067,7.5,2,269,130,176
"127",2084,7.6,2,275,125,176
"128",2100,7.6,3,261,123,178
"129",2115,7.7,3,263,124,182
"130",2131,7.8,3,263,129,176
"131",2147,7.8,3,265,125,176
"132",2163,7.9,3,273,124,178
"133",2180,7.9,3,282,123,176
"134",2196,8,3,193,128,176
"135",2171,8.1,3,255,122,178
"136",2227,8.1,3,260,122,176
"137",2242,8.2,3,266,125,176
"138",2259,8.2,2,272,128,178
"139",2235,8.3,2,271,127,176
"140",2291,8.4,2,262,126,174
"141",2307,8.4,3,278,125,176
"142",2324,8.5,4,267,131,178
"143",2299,8.5,4,257,131,178
"144",2355,8.6,5,256,131,178
"145",2370,8.7,5,252,130,178
"146",2385,8.7,5,260,129,176
"147",2401,8.8,4,259,124,174
"148",2416,8.8,2,256,123,176
"149",2432,8.9,1,249,113,176
"150",2446,9,-1,243,111,176
"151",2461,9,0,256,114,176
"152",2478,9.1,3,258,118,178
"153",2495,9.1,3,268,119,176
"154",2471,9.2,2,267,129,176
"155",2527,9.3,2,255,127,180
"156",2541,9.3,2,255,127,178
"157",2558,9.4,2,268,126,176
"158",2533,9.4,2,267,135,176
"159",2589,9.5,2,289,134,176
"160",2609,9.6,4,330,130,180
"161",2628,9.6,5,276,130,174
"162",2644,9.7,8,279,123,174
"163",2661,9.7,9,256,117,176
"164",2678,9.8,9,271,106,176
"165",2654,9.9,7,248,100,176
"166",2708,9.9,6,253,105,176
"167",2724,10,5,258,104,174
"168",2739,10,4,266,106,176
"169",2716,10.1,3,256,107,180
"170",2770,10.2,4,265,109,178
"171",2787,10.2,4,269,116,178
"172",2803,10.3,5,278,112,176
"173",2820,10.3,5,284,112,176
"174",2836,10.4,5,267,115,176
"175",2852,10.5,5,257,108,176
"176",2867,10.5,5,263,113,176
"177",2883,10.6,5,264,120,178
"178",2898,10.6,7,257,122,176
"179",2913,10.7,8,258,132,176
"180",2930,10.8,9,275,132,176
"181",2946,10.8,7,265,125,176
"182",2962,10.9,6,262,127,176
"183",2977,10.9,5,269,127,178
"184",2954,11,5,250,126,174
"185",3008,11.1,5,278,135,176
"186",3027,11.1,4,284,141,170
"187",3042,11.2,4,256,142,176
"188",3018,11.2,4,249,149,176
"189",3072,11.3,3,260,145,176
"190",3089,11.4,3,284,144,176
"191",3105,11.4,3,272,137,176
