"","time","distance","elevation","pace","heartrate","cadence"
"1",14,0,17,168,113,194
"2",20,0,17,166,113,194
"3",26,0.1,17,166,113,190
"4",33,0.1,17,166,113,190
"5",39,0.2,14,166,113,190
"6",46,0.2,10,166,113,190
"7",52,0.2,8,166,113,188
"8",58,0.3,6,134,113,194
"9",65,0.3,6,217,113,192
"10",76,0.4,7,191,113,186
"11",83,0.4,8,213,113,186
"12",92,0.4,10,208,113,196
"13",99,0.5,15,224,113,188
"14",109,0.5,16,220,113,190
"15",76,0.5,17,219,113,182
"16",125,0.6,15,207,113,186
"17",132,0.6,15,195,113,188
"18",140,0.7,15,188,113,188
"19",146,0.7,15,202,113,190
"20",155,0.7,14,218,113,184
"21",164,0.8,15,207,113,188
"22",131,0.8,15,191,113,194
"23",139,0.9,15,186,113,188
"24",186,0.9,16,181,113,188
"25",193,0.9,16,186,113,184
"26",200,1,16,184,113,188
"27",207,1,15,187,113,190
"28",214,1,15,183,113,190
"29",221,1.1,15,191,113,184
"30",229,1.1,15,138,113,188
"31",195,1.2,15,134,113,186
"32",241,1.2,14,195,113,204
"33",251,1.2,14,191,113,196
"34",257,1.3,14,166,113,190
"35",263,1.3,15,159,113,184
"36",269,1.4,16,168,113,184
"37",276,1.4,17,185,113,186
"38",283,1.4,18,202,113,188
"39",252,1.5,19,226,113,184
"40",301,1.5,20,196,113,194
"41",310,1.5,21,195,113,180
"42",317,1.6,22,170,113,178
"43",323,1.6,21,155,113,184
"44",329,1.7,17,166,113,184
"45",336,1.7,16,166,113,184
"46",342,1.7,15,132,113,184
"47",349,1.8,13,186,113,186
"48",316,1.8,12,227,113,186
"49",367,1.9,17,222,113,190
"50",374,1.9,20,224,113,190
"51",382,1.9,21,222,113,164
"52",392,2,21,218,114,176
"53",400,2,19,183,122,188
"54",406,2,18,170,137,188
"55",372,2.1,16,159,135,188
"56",379,2.1,15,168,139,184
"57",425,2.2,13,181,141,184
"58",433,2.2,15,199,143,188
"59",440,2.2,16,196,146,184
"60",448,2.3,17,190,148,186
"61",455,2.3,17,184,149,184
"62",462,2.4,17,209,150,188
"63",431,2.4,18,224,152,184
