"","time","distance","elevation","pace","heartrate","cadence"
"1",12,0,6,330,87,174
"2",18,0,6,312,98,174
"3",27,0,7,309,101,170
"4",33,0.1,7,310,104,172
"5",39,0.1,7,289,110,172
"6",45,0.1,7,281,112,172
"7",51,0.1,7,282,113,172
"8",57,0.1,7,257,114,170
"9",63,0.2,6,308,114,168
"10",70,0.2,6,319,116,168
"11",78,0.2,5,322,117,168
"12",85,0.2,5,322,115,168
"13",92,0.2,4,310,113,164
"14",98,0.3,4,308,111,168
"15",105,0.3,4,302,108,168
"16",72,0.3,4,258,106,168
"17",78,0.3,4,255,103,170
"18",124,0.4,4,255,104,170
"19",130,0.4,4,254,111,170
"20",137,0.4,4,254,111,170
"21",144,0.4,4,253,109,170
"22",150,0.4,5,290,107,170
"23",156,0.5,5,285,107,166
"24",162,0.5,5,256,107,168
"25",168,0.5,6,308,107,168
"26",135,0.5,6,309,108,178
"27",183,0.5,7,308,112,174
"28",189,0.6,7,303,113,170
"29",195,0.6,7,285,112,172
"30",201,0.6,7,257,111,170
"31",207,0.6,6,334,111,172
"32",214,0.7,6,336,110,174
"33",225,0.7,7,361,111,174
"34",191,0.7,6,370,112,178
"35",198,0.7,6,336,113,174
"36",247,0.7,5,326,116,178
"37",253,0.8,5,325,114,178
"38",259,0.8,4,259,113,174
"39",266,0.8,4,289,112,172
"40",272,0.8,3,289,111,172
"41",278,0.8,2,286,112,172
"42",284,0.9,2,283,115,172
"43",251,0.9,2,283,116,170
"44",257,0.9,2,283,120,170
"45",303,0.9,2,277,122,170
"46",309,1,1,282,124,170
"47",315,1,1,302,125,174
"48",320,1,1,302,125,172
"49",329,1,1,256,123,170
"50",335,1,1,300,118,172
"51",341,1.1,2,278,116,178
"52",346,1.1,2,265,114,174
"53",313,1.1,2,262,115,174
"54",318,1.1,2,264,116,170
"55",364,1.2,3,264,116,172
"56",369,1.2,3,273,118,172
"57",375,1.2,3,253,116,174
"58",382,1.2,3,346,115,170
"59",389,1.2,3,362,116,170
"60",402,1.3,3,316,118,176
"61",408,1.3,3,349,115,172
"62",374,1.3,4,259,114,174
"63",420,1.3,4,279,113,178
"64",427,1.3,4,272,111,174
"65",432,1.4,4,275,111,174
"66",438,1.4,4,263,110,174
"67",444,1.4,4,265,109,174
"68",449,1.4,4,275,109,174
"69",455,1.5,4,279,109,178
"70",462,1.5,4,282,111,174
"71",468,1.5,4,286,121,174
"72",434,1.5,3,276,124,174
"73",480,1.5,3,265,125,174
"74",486,1.6,3,257,124,178
